StationDescription,FieldActivityId,BiologicalEventId,Source,SampleDate,Latitude,Longitude,SiteType,Station,TotalDepth,SampleTime,SampleReplicate,IBIParameter,IBIValue
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_ABUND",49
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_ABUND_R",40
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_COUNT",8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_COUNT_NO_TOL",7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_COUNT_NO_TOL_R",7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","EPT_TAXA_COUNT_R",8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","FBI",5.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","FBI_R",5.17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","FSW",2.2226
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","FSW_R",2.2819
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","GOLD",0.4622
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","GOLD_R",0.46
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","GRAND_SCORE",1.43
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","MARGALEFS",3.3479
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","MARGALEFS_R",3.4744
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","NCO_TAXA_CNT",15
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","NCO_TAXA_CNT_R",15
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","NON_INSECT_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","NON_INSECT_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_BIO_DP05",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_BURROWER",29.41
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_BURROWER_R",29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CARN_OMN",9.09
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CARN_OMN",20
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CARN_OMN",28.57
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CHIRONOMIDAE",42.02
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CHIRONOMIDAE_R",41
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLIMB",0.84
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLIMB_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLING",61.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLING_R",63
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLINGER_TAXA",58.82
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_CLINGER_TAXA_R",58.82
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_COLLECT",90.76
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_COLLECT_R",89
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DIPTERA",53.78
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DIPTERA_R",54
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM1",23.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM1_R",22
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM2",42.86
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM2_R",41
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM3",61.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_DOM3_R",59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPHEMEROPTERA",31.09
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPHEMEROPTERA_R",29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPT",41.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPT_R",40
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPT_TAXA_RICH",47.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_EPT_TAXA_RICH_R",47.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_FILTERERS",15.97
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_FILTERERS_R",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_GATHER",74.79
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_GATHER_R",72
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_LIMESTONE",19.33
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_LIMESTONE_R",18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_NET_CADDISFLY",8.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_NET_CADDISFLY_R",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_NON_INSECT",1.68
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_NON_INSECT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PI_BIO",25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PI_BIO",33.33
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PLECOPTERA",0.84
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PLECOPTERA_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PREDATOR",6.72
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PREDATOR_R",8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PS_BIO",25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_PS_BIO",33.33
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SCRAPER",0.84
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SCRAPER_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SENSITIVE",26.05
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SENSITIVE_R",25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SHREDDER",1.68
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SHREDDER_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SIMULIIDAE",7.56
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SIMULIIDAE_R",8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SWIMMER",12.61
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_SWIMMER_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TOLERANT",31.93
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TOLERANT_R",29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TRICHOPTERA",9.24
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TRICHOPTERA_NO_TOL",3.36
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TRICHOPTERA_NO_TOL_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PCT_TRICHOPTERA_R",10
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PLECOPTERA_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","PLECOPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SC_TO_CF",0.053
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SC_TO_CF_R",0.059
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SC_TO_SH",9595
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SC_TO_SH_R",9595
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SH_TO_CG",0.022
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","RATIO_SH_TO_CG_R",0.028
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SCRAPER_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SCRAPER_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SENSITIVE_TAXA_COUNT",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SENSITIVE_TAXA_COUNT_R",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SIMPSON_DIVERSITY",0.8536
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SIMPSON_DIVERSITY_R",0.8628
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SW",0.79
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SW",0.92
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","SW",1.15
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TAXA>5CM",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TAXA_RICH",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TAXA_RICH_R",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOLERANT_TAXA_COUNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOLERANT_TAXA_COUNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_ABUND",400.67999
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_ABUND",572.40002
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_ABUND",1259.28003
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_BIOMASS_G",0.172
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_BIOMASS_G",0.229
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOT_TXA_DP05",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_ABUNDANCE",119
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_ABUNDANCE_R",100
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_SCORE",1.29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_SCORE",1.33
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_SCORE",1.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TOTAL_SCORE",20
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TRICHOPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TRICHOPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_HYDR",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69870,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69871,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",217625,69872,"ODU/BEL",8/2/2006,37.79985,-76.17415,,"CB5.4",33.22,13:02:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","ASPT_MOD",4.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","ASPT_MOD_R",4.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","BECK",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","BECK_R",7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","DIPTERA_TAXA_CNT",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","DIPTERA_TAXA_CNT_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPHEMEROPTERA_TAXA_CNT",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_ABUND",137
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_ABUND_R",56
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_COUNT",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_COUNT_NO_TOL",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_COUNT_NO_TOL_R",7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",218777,70432,"ODU/BEL",7/17/2007,37.79984,-76.17416,,"CB5.4",33.22,11:43:00,"S1","EPT_TAXA_COUNT_R",7
